13	F2_001	10170	NN	0.0127441263411	0.948503178919	0.0387526947399
13	F2_001	229841	AB	0.00183248538385	0.969718434777	0.028449079839
13	F2_001	402525	NN	0.00284223839843	0.951352048111	0.0458057134909
13	F2_001	621566	NN	0.00747429958483	0.834997010412	0.157528690003
13	F2_001	867250	BB	3.33869099334e-07	0.309461941868	0.690537724263
13	F2_001	1190590	NN	3.33869099334e-07	0.309461941868	0.690537724263
13	F2_001	1421609	NN	0.000138850471879	0.316792382436	0.683068767093
13	F2_001	1995342	NN	4.18355352402e-05	0.328398253123	0.671559911342
13	F2_001	2615251	NN	4.18355352402e-05	0.328398253123	0.671559911342
13	F2_001	3277484	NN	4.18355352402e-05	0.328398253123	0.671559911342
13	F2_001	3778724	NN	4.18355352402e-05	0.328398253123	0.671559911342
13	F2_001	4009185	BB	1.2644259525e-07	0.329885506785	0.670114366773
13	F2_001	4344505	NN	0.000719396551354	0.491607667635	0.507672935813
13	F2_001	4678673	NN	0.000827414248331	0.520501820885	0.478670764867
13	F2_001	5129056	NN	0.000827300244978	0.879131114183	0.120041585572
13	F2_001	5446036	AB	9.15632633803e-05	0.98646234379	0.0134460929469
13	F2_001	6137778	NN	0.00193589323966	0.987358010138	0.0107060966219
13	F2_001	6427662	AB	0.0002516174015	0.992761527519	0.00698685507962
13	F2_001	6640897	NN	0.00271559233089	0.955691813448	0.0415925942206
13	F2_001	6795531	NN	0.00272034226758	0.955614171981	0.0416654857517
13	F2_001	7027184	NN	0.00514052609003	0.554076990717	0.440782483193
13	F2_001	7303470	NN	0.0011938773387	0.470308695908	0.528497426754
13	F2_001	7644179	BB	4.31846752572e-07	0.447877422168	0.552122145985
13	F2_001	7888662	AB	3.99838163439e-06	0.480646344811	0.519349656807
13	F2_001	8950154	BB	1.41588441339e-08	0.17737176406	0.822628221781
13	F2_001	9554187	NN	1.2946183732e-08	0.0766774099992	0.923322577055
13	F2_001	9945037	NN	1.2946183732e-08	0.0766774099992	0.923322577055
13	F2_001	10366130	BB	1.2946183732e-08	0.0766774099992	0.923322577055
13	F2_001	13075799	AB	1.58082066126e-08	0.0816296442231	0.918370339969
13	F2_001	13437450	BB	1.59341444942e-10	0.0755799978465	0.924420001994
13	F2_001	13667093	BB	1.99640635871e-11	0.00310060452986	0.99689939545
