11	2749	0.0
11	212208	0.0
11	319154	0.00676581034113
11	408092	0.00226336827772
11	549062	0.010166666367
11	649955	0.0124599701578
11	764864	0.0198221041049
11	865848	0.0071987941054
11	1048476	0.0191386320221
11	1188834	0.0114221874877
11	1380606	0.0257731210586
11	1639792	0.0436990072998
11	1800232	0.0193278703641
11	2019346	0.0403403359732
11	2319697	0.0338324676726
11	2584339	0.0483655291274
11	2795555	0.078121075354
11	3136142	0.0786797281927
11	3444004	0.0262505951237
11	5246799	0.0308673831166
11	5481129	0.04125094728
11	5743502	0.0202078382666
11	6164338	0.0267694528328
11	9715268	0.00563951710788
11	10061781	0.0
11	10470125	0.0
11	10794569	0.0
11	11185806	0.0276014438051
11	11469653	0.0195538619502
11	13544485	0.00586272807281
11	13817557	0.0
11	14266927	0.00323865649847
11	14594001	0.0070114358092
11	15292534	0.0
11	15857743	0.0
11	16182917	0.015874604755
11	16545728	0.0023761816601
11	17248640	0.0
11	18148076	0.00485557703199
11	18275263	0.0124091506531
11	18493041	0.0
11	18868956	0.0135008328103
11	19879308	0.0
11	20048260	0.0
11	20513837	0.0
11	21088195	0.00936579286484
11	21288370	0.00850867488322
11	22948591	0.019625789363
11	23162274	0.0180075156595
11	23394173	0.0284880290692
11	23689510	0.00651536218346
11	23942186	0.0
11	24037108	0.00999999862207
11	25529285	-9910.04176691
10	3855	0.0
10	133694	0.00735949676709
10	276171	0.021692948121
10	373327	0.0119691500122
10	513472	0.0113443215785
10	602254	0.0110844062363
10	725627	0.014281575709
10	841234	0.0123123767472
10	997797	0.00879199955518
10	1103688	0.0173270689817
10	1252267	0.0122758959143
10	1424950	0.00895781100177
10	1606457	0.0146749987161
10	1773512	0.0077970846701
10	1941143	0.0
10	2063799	0.0
10	2261690	0.0
10	2552361	0.0
10	2857484	0.0
10	3190623	0.0
10	3409664	0.0
10	3719073	0.0
10	4000577	0.0
10	4129888	0.0
10	4367806	0.0
10	4529276	0.0
10	4726595	0.0
10	4877971	0.0
10	5041205	0.0
10	5260241	0.0
10	5425890	0.0
10	5606552	0.0
10	5784959	0.0
10	6008864	0.0
10	6207518	0.0
10	6357548	0.00226794177275
10	6521626	0.0116902562193
10	6795980	0.00279579902213
10	7266442	0.0
10	7400958	0.0013296623627
10	7618790	0.00905757105503
10	7896186	0.0154933825907
10	8044893	0.00129736240685
10	8854044	0.00326173678825
10	9042833	0.00189228501387
10	9361111	0.0
10	9818717	0.00161306463761
10	10171227	0.0
10	10987149	0.000909643664857
10	11461376	0.0
10	12132108	0.00680255128481
10	12846702	0.0043621418413
10	13212151	0.0211397229598
10	13646668	0.00197422254856
10	14043427	0.0149814389598
10	14295129	0.0106405139402
10	14810232	0.0121054164251
10	15168033	0.0145853156969
10	15512339	0.0136830301409
10	15735254	0.0127760610602
10	15952298	0.0383518453127
10	16122150	0.0390048406842
10	16431022	0.0390155784955
10	16742031	0.0697938396354
10	17184512	0.0
